,city,city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths,country
3832,Manoel Urbano,1200344,2020-10-10,202041,9581,9459,False,False,313,3266.88237,2020-10-10,0.0064,2,151,city,AC,0,0,Brazil
3833,Marechal Thaumaturgo,1200351,2020-10-10,202041,19299,18867,False,False,582,3015.7003,2020-10-10,0.0017,1,152,city,AC,1,0,Brazil
3834,Mâncio Lima,1200336,2020-10-10,202041,19311,18977,False,False,1061,5494.27787,2020-10-10,0.0123,13,165,city,AC,0,0,Brazil
3835,Plácido de Castro,1200385,2020-10-10,202041,19955,19761,False,False,415,2079.67928,2020-10-10,0.0193,8,188,city,AC,0,0,Brazil
3836,Porto Acre,1200807,2020-10-10,202041,18824,18504,False,False,520,2762.43094,2020-10-10,0.0288,15,196,city,AC,0,0,Brazil
3837,Porto Walter,1200393,2020-10-10,202041,12241,11982,False,False,317,2589.65771,2020-10-10,0.0063,2,151,city,AC,0,0,Brazil
3838,Rio Branco,1200401,2020-10-10,202041,413418,407319,False,False,10778,2607.04662,2020-10-10,0.0391,421,208,city,AC,12,0,Brazil
3839,Rodrigues Alves,1200427,2020-10-10,202041,19351,18930,False,False,167,863.0045,2020-10-10,0.0419,7,152,city,AC,0,0,Brazil
3840,Santa Rosa do Purus,1200435,2020-10-10,202041,6717,6540,False,False,367,5463.7487,2020-10-10,0.0054,2,156,city,AC,0,0,Brazil
3841,Sena Madureira,1200500,2020-10-10,202041,46511,45848,False,False,1629,3502.39728,2020-10-10,0.0086,14,160,city,AC,0,0,Brazil
3842,Senador Guiomard,1200450,2020-10-10,202041,23236,23024,False,False,526,2263.7287,2020-10-10,0.0247,13,175,city,AC,0,0,Brazil
3843,Tarauacá,1200609,2020-10-10,202041,43151,42567,False,False,2590,6002.1784,2020-10-10,0.0054,14,162,city,AC,0,0,Brazil
3844,Xapuri,1200708,2020-10-10,202041,19596,19323,False,False,1299,6628.90386,2020-10-10,0.01,13,165,city,AC,0,0,Brazil
3845,,12,2020-10-10,202041,894470,881935,False,False,29031,3245.60913,2020-10-10,0.0232,674,208,state,AC,14,0,Brazil
3846,Acrelândia,1200013,2020-10-11,202042,15490,15256,False,False,478,3085.86185,2020-10-11,0.0209,10,197,city,AC,0,0,Brazil
3847,Assis Brasil,1200054,2020-10-11,202042,7534,7417,False,False,649,8614.28192,2020-10-11,0.0139,9,164,city,AC,0,0,Brazil
3848,Brasiléia,1200104,2020-10-11,202042,26702,26278,False,False,1159,4340.49884,2020-10-11,0.0164,19,156,city,AC,0,0,Brazil
3849,Bujari,1200138,2020-10-11,202042,10420,10266,False,False,386,3704.41459,2020-10-11,0.0181,7,187,city,AC,0,0,Brazil
3850,Capixaba,1200179,2020-10-11,202042,12008,11733,False,False,255,2123.58428,2020-10-11,0.0314,8,157,city,AC,0,0,Brazil
3851,Cruzeiro do Sul,1200203,2020-10-11,202042,89072,88376,False,False,3537,3970.94485,2020-10-11,0.0172,61,182,city,AC,1,0,Brazil
3852,Epitaciolândia,1200252,2020-10-11,202042,18696,18411,False,False,516,2759.94865,2020-10-11,0.0271,14,158,city,AC,0,0,Brazil
3853,Feijó,1200302,2020-10-11,202042,34884,34780,False,False,1279,3666.43734,2020-10-11,0.0156,20,163,city,AC,1,0,Brazil
3854,Jordão,1200328,2020-10-11,202042,8473,8317,False,False,210,2478.46099,2020-10-11,0.0048,1,147,city,AC,0,0,Brazil
3855,Manoel Urbano,1200344,2020-10-11,202042,9581,9459,False,False,313,3266.88237,2020-10-11,0.0064,2,152,city,AC,0,0,Brazil
3856,Marechal Thaumaturgo,1200351,2020-10-11,202042,19299,18867,False,False,583,3020.88191,2020-10-11,0.0017,1,153,city,AC,1,0,Brazil
3857,Mâncio Lima,1200336,2020-10-11,202042,19311,18977,False,False,1061,5494.27787,2020-10-11,0.0123,13,166,city,AC,0,0,Brazil
3858,Plácido de Castro,1200385,2020-10-11,202042,19955,19761,False,False,415,2079.67928,2020-10-11,0.0193,8,189,city,AC,0,0,Brazil
3859,Porto Acre,1200807,2020-10-11,202042,18824,18504,False,False,520,2762.43094,2020-10-11,0.0288,15,197,city,AC,0,0,Brazil
3860,Porto Walter,1200393,2020-10-11,202042,12241,11982,False,False,317,2589.65771,2020-10-11,0.0063,2,152,city,AC,0,0,Brazil
3861,Rio Branco,1200401,2020-10-11,202042,413418,407319,False,False,10794,2610.9168,2020-10-11,0.039,421,209,city,AC,16,0,Brazil
3862,Rodrigues Alves,1200427,2020-10-11,202042,19351,18930,False,False,167,863.0045,2020-10-11,0.0419,7,153,city,AC,0,0,Brazil
3863,Santa Rosa do Purus,1200435,2020-10-11,202042,6717,6540,False,False,367,5463.7487,2020-10-11,0.0054,2,157,city,AC,0,0,Brazil
3864,Sena Madureira,1200500,2020-10-11,202042,46511,45848,False,False,1629,3502.39728,2020-10-11,0.0086,14,161,city,AC,0,0,Brazil
3865,Senador Guiomard,1200450,2020-10-11,202042,23236,23024,False,False,526,2263.7287,2020-10-11,0.0247,13,176,city,AC,0,0,Brazil
3866,Tarauacá,1200609,2020-10-11,202042,43151,42567,False,False,2590,6002.1784,2020-10-11,0.0054,14,163,city,AC,0,0,Brazil
3867,Xapuri,1200708,2020-10-11,202042,19596,19323,False,False,1299,6628.90386,2020-10-11,0.01,13,166,city,AC,0,0,Brazil
3868,,12,2020-10-11,202042,894470,881935,False,False,29050,3247.73329,2020-10-11,0.0232,674,209,state,AC,19,0,Brazil
3869,Acrelândia,1200013,2020-10-12,202042,15490,15256,False,False,478,3085.86185,2020-10-12,0.0209,10,198,city,AC,0,0,Brazil
3870,Assis Brasil,1200054,2020-10-12,202042,7534,7417,False,False,649,8614.28192,2020-10-12,0.0139,9,165,city,AC,0,0,Brazil
3871,Brasiléia,1200104,2020-10-12,202042,26702,26278,False,False,1159,4340.49884,2020-10-12,0.0164,19,157,city,AC,0,0,Brazil
3872,Bujari,1200138,2020-10-12,202042,10420,10266,False,False,386,3704.41459,2020-10-12,0.0181,7,188,city,AC,0,0,Brazil
3873,Capixaba,1200179,2020-10-12,202042,12008,11733,False,False,255,2123.58428,2020-10-12,0.0314,8,158,city,AC,0,0,Brazil
3874,Cruzeiro do Sul,1200203,2020-10-12,202042,89072,88376,False,False,3537,3970.94485,2020-10-12,0.0172,61,183,city,AC,0,0,Brazil
3875,Epitaciolândia,1200252,2020-10-12,202042,18696,18411,False,False,516,2759.94865,2020-10-12,0.0271,14,159,city,AC,0,0,Brazil
3876,Feijó,1200302,2020-10-12,202042,34884,34780,False,False,1279,3666.43734,2020-10-12,0.0156,20,164,city,AC,0,0,Brazil
3877,Jordão,1200328,2020-10-12,202042,8473,8317,False,False,210,2478.46099,2020-10-12,0.0048,1,148,city,AC,0,0,Brazil
3878,Manoel Urbano,1200344,2020-10-12,202042,9581,9459,False,False,313,3266.88237,2020-10-12,0.0064,2,153,city,AC,0,0,Brazil
3879,Marechal Thaumaturgo,1200351,2020-10-12,202042,19299,18867,False,False,583,3020.88191,2020-10-12,0.0017,1,154,city,AC,0,0,Brazil
3880,Mâncio Lima,1200336,2020-10-12,202042,19311,18977,False,False,1061,5494.27787,2020-10-12,0.0123,13,167,city,AC,0,0,Brazil
3881,Plácido de Castro,1200385,2020-10-12,202042,19955,19761,False,False,415,2079.67928,2020-10-12,0.0193,8,190,city,AC,0,0,Brazil
3882,Porto Acre,1200807,2020-10-12,202042,18824,18504,False,False,520,2762.43094,2020-10-12,0.0288,15,198,city,AC,0,0,Brazil
3883,Porto Walter,1200393,2020-10-12,202042,12241,11982,False,False,317,2589.65771,2020-10-12,0.0063,2,153,city,AC,0,0,Brazil
3884,Rio Branco,1200401,2020-10-12,202042,413418,407319,False,False,10807,2614.06131,2020-10-12,0.039,422,210,city,AC,13,1,Brazil
3885,Rodrigues Alves,1200427,2020-10-12,202042,19351,18930,False,False,167,863.0045,2020-10-12,0.0419,7,154,city,AC,0,0,Brazil
3886,Santa Rosa do Purus,1200435,2020-10-12,202042,6717,6540,False,False,367,5463.7487,2020-10-12,0.0054,2,158,city,AC,0,0,Brazil
3887,Sena Madureira,1200500,2020-10-12,202042,46511,45848,False,False,1629,3502.39728,2020-10-12,0.0086,14,162,city,AC,0,0,Brazil
3888,Senador Guiomard,1200450,2020-10-12,202042,23236,23024,False,False,526,2263.7287,2020-10-12,0.0247,13,177,city,AC,0,0,Brazil
3889,Tarauacá,1200609,2020-10-12,202042,43151,42567,False,False,2590,6002.1784,2020-10-12,0.0054,14,164,city,AC,0,0,Brazil
3890,Xapuri,1200708,2020-10-12,202042,19596,19323,False,False,1299,6628.90386,2020-10-12,0.01,13,167,city,AC,0,0,Brazil
3891,,12,2020-10-12,202042,894470,881935,False,False,29063,3249.18667,2020-10-12,0.0232,675,210,state,AC,13,1,Brazil
3892,Acrelândia,1200013,2020-10-13,202042,15490,15256,False,False,478,3085.86185,2020-10-13,0.0209,10,199,city,AC,0,0,Brazil
3893,Assis Brasil,1200054,2020-10-13,202042,7534,7417,False,False,650,8627.55508,2020-10-13,0.0138,9,166,city,AC,1,0,Brazil
3894,Brasiléia,1200104,2020-10-13,202042,26702,26278,False,False,1161,4347.98891,2020-10-13,0.0164,19,158,city,AC,2,0,Brazil
3895,Bujari,1200138,2020-10-13,202042,10420,10266,False,False,388,3723.60845,2020-10-13,0.018,7,189,city,AC,2,0,Brazil
3896,Capixaba,1200179,2020-10-13,202042,12008,11733,False,False,255,2123.58428,2020-10-13,0.0314,8,159,city,AC,0,0,Brazil
3897,Cruzeiro do Sul,1200203,2020-10-13,202042,89072,88376,False,False,3552,3987.78516,2020-10-13,0.0172,61,184,city,AC,15,0,Brazil
3898,Epitaciolândia,1200252,2020-10-13,202042,18696,18411,False,False,517,2765.29739,2020-10-13,0.0271,14,160,city,AC,1,0,Brazil
3899,Feijó,1200302,2020-10-13,202042,34884,34780,False,False,1281,3672.17062,2020-10-13,0.0156,20,165,city,AC,2,0,Brazil
3900,Jordão,1200328,2020-10-13,202042,8473,8317,False,False,210,2478.46099,2020-10-13,0.0048,1,149,city,AC,0,0,Brazil
3901,Manoel Urbano,1200344,2020-10-13,202042,9581,9459,False,False,317,3308.63167,2020-10-13,0.0063,2,154,city,AC,4,0,Brazil
3902,Marechal Thaumaturgo,1200351,2020-10-13,202042,19299,18867,False,False,592,3067.51645,2020-10-13,0.0017,1,155,city,AC,9,0,Brazil
3903,Mâncio Lima,1200336,2020-10-13,202042,19311,18977,False,False,1111,5753.19766,2020-10-13,0.0117,13,168,city,AC,50,0,Brazil
3904,Plácido de Castro,1200385,2020-10-13,202042,19955,19761,False,False,417,2089.70183,2020-10-13,0.0192,8,191,city,AC,2,0,Brazil
3905,Porto Acre,1200807,2020-10-13,202042,18824,18504,False,False,520,2762.43094,2020-10-13,0.0288,15,199,city,AC,0,0,Brazil
3906,Porto Walter,1200393,2020-10-13,202042,12241,11982,False,False,317,2589.65771,2020-10-13,0.0063,2,154,city,AC,0,0,Brazil
3907,Rio Branco,1200401,2020-10-13,202042,413418,407319,False,False,10846,2623.49486,2020-10-13,0.0389,422,211,city,AC,39,0,Brazil
3908,Rodrigues Alves,1200427,2020-10-13,202042,19351,18930,False,False,166,857.8368,2020-10-13,0.0422,7,155,city,AC,-1,0,Brazil
3909,Santa Rosa do Purus,1200435,2020-10-13,202042,6717,6540,False,False,367,5463.7487,2020-10-13,0.0054,2,159,city,AC,0,0,Brazil
3910,Sena Madureira,1200500,2020-10-13,202042,46511,45848,False,False,1656,3560.44807,2020-10-13,0.0085,14,163,city,AC,27,0,Brazil
3911,Senador Guiomard,1200450,2020-10-13,202042,23236,23024,False,False,528,2272.33603,2020-10-13,0.0246,13,178,city,AC,2,0,Brazil
3912,Tarauacá,1200609,2020-10-13,202042,43151,42567,False,False,2604,6034.6226,2020-10-13,0.0054,14,165,city,AC,14,0,Brazil
3913,Xapuri,1200708,2020-10-13,202042,19596,19323,False,False,1339,6833.02715,2020-10-13,0.0097,13,168,city,AC,40,0,Brazil
3914,,12,2020-10-13,202042,894470,881935,False,False,29272,3272.55246,2020-10-13,0.0231,675,211,state,AC,209,0,Brazil
3915,Acrelândia,1200013,2020-10-14,202042,15490,15256,False,False,478,3085.86185,2020-10-14,0.0209,10,200,city,AC,0,0,Brazil
3916,Assis Brasil,1200054,2020-10-14,202042,7534,7417,False,False,650,8627.55508,2020-10-14,0.0138,9,167,city,AC,0,0,Brazil
3917,Brasiléia,1200104,2020-10-14,202042,26702,26278,False,False,1161,4347.98891,2020-10-14,0.0164,19,159,city,AC,0,0,Brazil
3918,Bujari,1200138,2020-10-14,202042,10420,10266,False,False,388,3723.60845,2020-10-14,0.018,7,190,city,AC,0,0,Brazil
3919,Capixaba,1200179,2020-10-14,202042,12008,11733,False,False,255,2123.58428,2020-10-14,0.0314,8,160,city,AC,0,0,Brazil
3920,Cruzeiro do Sul,1200203,2020-10-14,202042,89072,88376,False,False,3553,3988.90785,2020-10-14,0.0172,61,185,city,AC,1,0,Brazil
3921,Epitaciolândia,1200252,2020-10-14,202042,18696,18411,False,False,517,2765.29739,2020-10-14,0.0271,14,161,city,AC,0,0,Brazil
3922,Feijó,1200302,2020-10-14,202042,34884,34780,False,False,1281,3672.17062,2020-10-14,0.0156,20,166,city,AC,0,0,Brazil
3923,Jordão,1200328,2020-10-14,202042,8473,8317,False,False,210,2478.46099,2020-10-14,0.0048,1,150,city,AC,0,0,Brazil
3924,Manoel Urbano,1200344,2020-10-14,202042,9581,9459,False,False,317,3308.63167,2020-10-14,0.0063,2,155,city,AC,0,0,Brazil
3925,Marechal Thaumaturgo,1200351,2020-10-14,202042,19299,18867,False,False,592,3067.51645,2020-10-14,0.0017,1,156,city,AC,0,0,Brazil
3926,Mâncio Lima,1200336,2020-10-14,202042,19311,18977,False,False,1111,5753.19766,2020-10-14,0.0117,13,169,city,AC,0,0,Brazil
3927,Plácido de Castro,1200385,2020-10-14,202042,19955,19761,False,False,417,2089.70183,2020-10-14,0.0192,8,192,city,AC,0,0,Brazil
3928,Porto Acre,1200807,2020-10-14,202042,18824,18504,False,False,520,2762.43094,2020-10-14,0.0288,15,200,city,AC,0,0,Brazil
3929,Porto Walter,1200393,2020-10-14,202042,12241,11982,False,False,317,2589.65771,2020-10-14,0.0063,2,155,city,AC,0,0,Brazil
3930,Rio Branco,1200401,2020-10-14,202042,413418,407319,False,False,10874,2630.26767,2020-10-14,0.0389,423,212,city,AC,28,1,Brazil
3931,Rodrigues Alves,1200427,2020-10-14,202042,19351,18930,False,False,166,857.8368,2020-10-14,0.0422,7,156,city,AC,0,0,Brazil
3932,Santa Rosa do Purus,1200435,2020-10-14,202042,6717,6540,False,False,367,5463.7487,2020-10-14,0.0054,2,160,city,AC,0,0,Brazil
3933,Sena Madureira,1200500,2020-10-14,202042,46511,45848,False,False,1656,3560.44807,2020-10-14,0.0085,14,164,city,AC,0,0,Brazil
3934,Senador Guiomard,1200450,2020-10-14,202042,23236,23024,False,False,528,2272.33603,2020-10-14,0.0246,13,179,city,AC,0,0,Brazil
3935,Tarauacá,1200609,2020-10-14,202042,43151,42567,False,False,2604,6034.6226,2020-10-14,0.0054,14,166,city,AC,0,0,Brazil
3936,Xapuri,1200708,2020-10-14,202042,19596,19323,False,False,1339,6833.02715,2020-10-14,0.0097,13,169,city,AC,0,0,Brazil
3937,,12,2020-10-14,202042,894470,881935,False,False,29301,3275.7946,2020-10-14,0.0231,676,212,state,AC,29,1,Brazil
3938,Acrelândia,1200013,2020-10-15,202042,15490,15256,False,False,478,3085.86185,2020-10-15,0.0209,10,201,city,AC,0,0,Brazil
3939,Assis Brasil,1200054,2020-10-15,202042,7534,7417,False,False,649,8614.28192,2020-10-15,0.0139,9,168,city,AC,-1,0,Brazil
3940,Brasiléia,1200104,2020-10-15,202042,26702,26278,False,False,1161,4347.98891,2020-10-15,0.0164,19,160,city,AC,0,0,Brazil
3941,Bujari,1200138,2020-10-15,202042,10420,10266,False,False,389,3733.20537,2020-10-15,0.018,7,191,city,AC,1,0,Brazil
3942,Capixaba,1200179,2020-10-15,202042,12008,11733,False,False,255,2123.58428,2020-10-15,0.0314,8,161,city,AC,0,0,Brazil
3943,Cruzeiro do Sul,1200203,2020-10-15,202042,89072,88376,False,False,3568,4005.74816,2020-10-15,0.0171,61,186,city,AC,15,0,Brazil
3944,Epitaciolândia,1200252,2020-10-15,202042,18696,18411,False,False,519,2775.99487,2020-10-15,0.027,14,162,city,AC,2,0,Brazil
3945,Feijó,1200302,2020-10-15,202042,34884,34780,False,False,1281,3672.17062,2020-10-15,0.0156,20,167,city,AC,0,0,Brazil
3946,Jordão,1200328,2020-10-15,202042,8473,8317,False,False,210,2478.46099,2020-10-15,0.0048,1,151,city,AC,0,0,Brazil
3947,Manoel Urbano,1200344,2020-10-15,202042,9581,9459,False,False,317,3308.63167,2020-10-15,0.0063,2,156,city,AC,0,0,Brazil
3948,Marechal Thaumaturgo,1200351,2020-10-15,202042,19299,18867,False,False,606,3140.05907,2020-10-15,0.0017,1,157,city,AC,14,0,Brazil
3949,Mâncio Lima,1200336,2020-10-15,202042,19311,18977,False,False,1112,5758.37606,2020-10-15,0.0117,13,170,city,AC,1,0,Brazil
3950,Plácido de Castro,1200385,2020-10-15,202042,19955,19761,False,False,418,2094.7131,2020-10-15,0.0191,8,193,city,AC,1,0,Brazil
3951,Porto Acre,1200807,2020-10-15,202042,18824,18504,False,False,520,2762.43094,2020-10-15,0.0288,15,201,city,AC,0,0,Brazil
3952,Porto Walter,1200393,2020-10-15,202042,12241,11982,False,False,317,2589.65771,2020-10-15,0.0063,2,156,city,AC,0,0,Brazil
3953,Rio Branco,1200401,2020-10-15,202042,413418,407319,False,False,10906,2638.00802,2020-10-15,0.0389,424,213,city,AC,32,1,Brazil
3954,Rodrigues Alves,1200427,2020-10-15,202042,19351,18930,False,False,173,894.01065,2020-10-15,0.0405,7,157,city,AC,7,0,Brazil
3955,Santa Rosa do Purus,1200435,2020-10-15,202042,6717,6540,False,False,367,5463.7487,2020-10-15,0.0054,2,161,city,AC,0,0,Brazil
3956,Sena Madureira,1200500,2020-10-15,202042,46511,45848,False,False,1663,3575.49827,2020-10-15,0.0084,14,165,city,AC,7,0,Brazil
3957,Senador Guiomard,1200450,2020-10-15,202042,23236,23024,False,False,529,2276.6397,2020-10-15,0.0246,13,180,city,AC,1,0,Brazil
3958,Tarauacá,1200609,2020-10-15,202042,43151,42567,False,False,2616,6062.43193,2020-10-15,0.0054,14,167,city,AC,12,0,Brazil
3959,Xapuri,1200708,2020-10-15,202042,19596,19323,False,False,1352,6899.36722,2020-10-15,0.0096,13,170,city,AC,13,0,Brazil
3960,,12,2020-10-15,202042,894470,881935,False,False,29406,3287.5334,2020-10-15,0.023,677,213,state,AC,105,1,Brazil
3961,Acrelândia,1200013,2020-10-16,202042,15490,15256,False,False,479,3092.31762,2020-10-16,0.0209,10,202,city,AC,1,0,Brazil
